Sort_ID,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Checker,Country,Region,Site_name,Site_ID,Paper_year,Study_midyear,YearsOfData,Annual_coverage,Latitude,Longitude,Elevation,MAT,MAP,MPET,Study_temp,Study_precip,Manipulation,Manipulation_level,Manipulation_age,IGBP,Ecosystem_age,Species,Leaf_habit,Ecosystem_state,LAI,Soil_family,Soil_texture,Soil_sand,Soil_silt,Soil_clay,Soil_rock,Soil_depth,Soil_BD,Soil_pH,Soil_SAR,Soil_SOC,Soil_C_stock,Soil_N,Soil_CN,Crust,Ksat,E,I30,EI30_R,K,L,Slope,Plant_cover_C,P,Meas_method,Method_details,Study_area,Field_scale,Field_area,Measure_time,Measure_interval,Replication,ER_annual_paper,ER_annual_units,Convertor,ER_annual,ER_Sedt_se,ER_Sedt_sd,ER_max,ER_maxday,Sediment_annual,Runoff_annual,Runoff_se,Runoff_sd,Runoff_max,Runoff_max_day,Leaching,Leaching_unit,Leaching_type,Data_source,Notes,Comments1,Comments2,Comment3
4948,2021-08-22,561,Nunes,,Q0,RH,JJ,Portugal,Côa river catchment,,PT-CRC-LU5,2011,2006,1,1,,,740,15.8,800,,,1200,Conservation ,Afforested land,,CRO,,,,,,Distric cambisols,,71.11,24.02,4.88,,,0.81,,,0.4872,,,,,,,,,,8,5.74,14,,Runoff plot,,,Runoff plot,16,Each rainfall event,,,551.3,g/m²/a,0.01,5.513,,,,,,148.18,,,,,,,,Table 3,,,,
4949,2021-08-22,561,Nunes,,Q0,RH,JJ,Portugal,Côa river catchment,,PT-CRC-LU6,2011,2006,1,1,,,740,15.8,800,,,1200,Conservation ,Pasture land,,CRO,,,,,,Distric cambisols,,72.04,22.77,5.19,,,1.22,,,0.4234,,,,,,,,,,8,5.74,71,,Runoff plot,,,Runoff plot,16,Each rainfall event,,,2.4,g/m²/a,0.01,0.024,,,,,,3.72,,,,,,,,Table 3,,,,
4950,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-DP,2011,1999,1,1,34.5,73,1677,10,1160,,,,Conservation ,Degraded,,CRO,,,Deciduous,Unmanaged,,,Silt loam,,,,,,1.66,,,,,,,,,,,,,20,27,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,4.66,t/ha/a,1,4.66,,,,,,75.6,,,,,,,,Fig. 6 and 9,,,,
4951,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-PST,2011,1999,1,1,34.5,73,1707,10,1160,,,,Conservation ,Pasture,,PST,,,Deciduous,Managed,,,Silt loam,,,,,,1.68,,,,,,,,,,,,,20,23,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,0.3,t/ha/a,1,0.3,,,,,,22.6,,,,,,,,Fig. 6 and 9,,,,
4952,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-FOR,2011,1999,1,1,34.5,73,1707,10,1160,,,,Conservation ,Forest,,FOR,,"Pinus wallinchina, Ilenttaaus altisima and Robinia pseudocacia",Mixed,Nature,,,Loam,,,,,,1.45,,,,,,,,,,,,,20,23,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,2.17,t/ha/a,1,2.17,,,,,,37.7,,,,,,,,Fig. 6 and 9,,,,
4953,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-CRO,2011,1999,1,1,34.5,73,1723,10,1160,,,,Conservation ,Agriculture,,CRO,,,Deciduous,Managed,,,Silty clay,,,,,,1.59,,,,,,,,,,,,,20,12,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,1.72,t/ha/a,1,1.72,,,,,,23.5,,,,,,,,Fig. 6 and 9,,,,
4954,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-DP,2011,2000,1,1,34.5,73,1677,10,1160,,,,Conservation ,Degraded,,CRO,,,Deciduous,Unmanaged,,,Silt loam,,,,,,1.66,,,,,,,,,,,,,20,27,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,7.33,t/ha/a,1,7.33,,,,,,73.2,,,,,,,,Fig. 6 and 9,,,,
4955,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-PST,2011,2000,1,1,34.5,73,1707,10,1160,,,,Conservation ,Pasture,,PST,,,Deciduous,Managed,,,Silt loam,,,,,,1.68,,,,,,,,,,,,,20,23,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,0.77,t/ha/a,1,0.77,,,,,,29.7,,,,,,,,Fig. 6 and 9,,,,
4956,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-FOR,2011,2000,1,1,34.5,73,1707,10,1160,,,,Conservation ,Forest,,FOR,,"Pinus wallinchina, Ilenttaaus altisima and Robinia pseudocacia",Mixed,Nature,,,Loam,,,,,,1.45,,,,,,,,,,,,,20,23,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,3.28,t/ha/a,1,3.28,,,,,,47.8,,,,,,,,Fig. 6 and 9,,,,
4957,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-CRO,2011,2000,1,1,34.5,73,1723,10,1160,,,,Conservation ,Agriculture,,CRO,,,Deciduous,Managed,,,Silty clay,,,,,,1.59,,,,,,,,,,,,,20,12,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,3.02,t/ha/a,1,3.02,,,,,,37.7,,,,,,,,Fig. 6 and 9,,,,
4958,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-DP,2011,2001,1,1,34.5,73,1677,10,1160,,,,Conservation ,Degraded,,CRO,,,Deciduous,Unmanaged,,,Silt loam,,,,,,1.66,,,,,,,,,,,,,20,27,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,16.29,t/ha/a,1,16.29,,,,,,81.3,,,,,,,,Fig. 6 and 9,,,,
4959,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-PST,2011,2001,1,1,34.5,73,1707,10,1160,,,,Conservation ,Pasture,,PST,,,Deciduous,Managed,,,Silt loam,,,,,,1.68,,,,,,,,,,,,,20,23,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,4.94,t/ha/a,1,4.94,,,,,,43.6,,,,,,,,Fig. 6 and 9,,,,
4960,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-FOR,2011,2001,1,1,34.5,73,1707,10,1160,,,,Conservation ,Forest,,FOR,,"Pinus wallinchina, Ilenttaaus altisima and Robinia pseudocacia",Mixed,Nature,,,Loam,,,,,,1.45,,,,,,,,,,,,,20,23,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,4.76,t/ha/a,1,4.76,,,,,,68.5,,,,,,,,Fig. 6 and 9,,,,
4961,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-CRO,2011,2001,1,1,34.5,73,1723,10,1160,,,,Conservation ,Agriculture,,CRO,,,Deciduous,Managed,,,Silty clay,,,,,,1.59,,,,,,,,,,,,,20,12,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,5.4,t/ha/a,1,5.4,,,,,,58.3,,,,,,,,Fig. 6 and 9,,,,
4962,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-DP,2011,2002,1,1,34.5,73,1677,10,1160,,,,Conservation ,Degraded,,CRO,,,Deciduous,Unmanaged,,,Silt loam,,,,,,1.66,,,,,,,,,,,,,20,27,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,5.88,t/ha/a,1,5.88,,,,,,50.5,,,,,,,,Fig. 6 and 9,,,,
4963,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-PST,2011,2002,1,1,34.5,73,1707,10,1160,,,,Conservation ,Pasture,,PST,,,Deciduous,Managed,,,Silt loam,,,,,,1.68,,,,,,,,,,,,,20,23,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,2.25,t/ha/a,1,2.25,,,,,,32,,,,,,,,Fig. 6 and 9,,,,
4964,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-FOR,2011,2002,1,1,34.5,73,1707,10,1160,,,,Conservation ,Forest,,FOR,,"Pinus wallinchina, Ilenttaaus altisima and Robinia pseudocacia",Mixed,Nature,,,Loam,,,,,,1.45,,,,,,,,,,,,,20,23,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,4.6,t/ha/a,1,4.6,,,,,,58,,,,,,,,Fig. 6 and 9,,,,
4965,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-CRO,2011,2002,1,1,34.5,73,1723,10,1160,,,,Conservation ,Agriculture,,CRO,,,Deciduous,Managed,,,Silty clay,,,,,,1.59,,,,,,,,,,,,,20,12,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,4.3,t/ha/a,1,4.3,,,,,,34.8,,,,,,,,Fig. 6 and 9,,,,
4966,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-DP,2011,2003,1,1,34.5,73,1677,10,1160,,,,Conservation ,Degraded,,CRO,,,Deciduous,Unmanaged,,,Silt loam,,,,,,1.66,,,,,,,,,,,,,20,27,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,2.27,t/ha/a,1,2.27,,,,,,86.2,,,,,,,,Fig. 6 and 9,,,,
4967,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-PST,2011,2003,1,1,34.5,73,1707,10,1160,,,,Conservation ,Pasture,,PST,,,Deciduous,Managed,,,Silt loam,,,,,,1.68,,,,,,,,,,,,,20,23,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,0.81,t/ha/a,1,0.81,,,,,,37.2,,,,,,,,Fig. 6 and 9,,,,
4968,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-FOR,2011,2003,1,1,34.5,73,1707,10,1160,,,,Conservation ,Forest,,FOR,,"Pinus wallinchina, Ilenttaaus altisima and Robinia pseudocacia",Mixed,Nature,,,Loam,,,,,,1.45,,,,,,,,,,,,,20,23,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,1.78,t/ha/a,1,1.78,,,,,,67.8,,,,,,,,Fig. 6 and 9,,,,
4969,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-CRO,2011,2003,1,1,34.5,73,1723,10,1160,,,,Conservation ,Agriculture,,CRO,,,Deciduous,Managed,,,Silty clay,,,,,,1.59,,,,,,,,,,,,,20,12,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,2.38,t/ha/a,1,2.38,,,,,,73.2,,,,,,,,Fig. 6 and 9,,,,
4970,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-DP,2011,2004,1,1,34.5,73,1677,10,1160,,,,Conservation ,Degraded,,CRO,,,Deciduous,Unmanaged,,,Silt loam,,,,,,1.66,,,,,,,,,,,,,20,27,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,4.07,t/ha/a,1,4.07,,,,,,42.8,,,,,,,,Fig. 6 and 9,,,,
4971,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-PST,2011,2004,1,1,34.5,73,1707,10,1160,,,,Conservation ,Pasture,,PST,,,Deciduous,Managed,,,Silt loam,,,,,,1.68,,,,,,,,,,,,,20,23,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,1.29,t/ha/a,1,1.29,,,,,,18,,,,,,,,Fig. 6 and 9,,,,
4972,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-FOR,2011,2004,1,1,34.5,73,1707,10,1160,,,,Conservation ,Forest,,FOR,,"Pinus wallinchina, Ilenttaaus altisima and Robinia pseudocacia",Mixed,Nature,,,Loam,,,,,,1.45,,,,,,,,,,,,,20,23,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,1.66,t/ha/a,1,1.66,,,,,,38.6,,,,,,,,Fig. 6 and 9,,,,
4973,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-CRO,2011,2004,1,1,34.5,73,1723,10,1160,,,,Conservation ,Agriculture,,CRO,,,Deciduous,Managed,,,Silty clay,,,,,,1.59,,,,,,,,,,,,,20,12,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,1.45,t/ha/a,1,1.45,,,,,,43.8,,,,,,,,Fig. 6 and 9,,,,
4974,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-DP,2011,2005,1,1,34.5,73,1677,10,1160,,,,Conservation ,Degraded,,CRO,,,Deciduous,Unmanaged,,,Silt loam,,,,,,1.66,,,,,,,,,,,,,20,27,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,5.19,t/ha/a,1,5.19,,,,,,62.5,,,,,,,,Fig. 6 and 9,,,,
4975,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-PST,2011,2005,1,1,34.5,73,1707,10,1160,,,,Conservation ,Pasture,,PST,,,Deciduous,Managed,,,Silt loam,,,,,,1.68,,,,,,,,,,,,,20,23,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,2.12,t/ha/a,1,2.12,,,,,,34,,,,,,,,Fig. 6 and 9,,,,
4976,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-FOR,2011,2005,1,1,34.5,73,1707,10,1160,,,,Conservation ,Forest,,FOR,,"Pinus wallinchina, Ilenttaaus altisima and Robinia pseudocacia",Mixed,Nature,,,Loam,,,,,,1.45,,,,,,,,,,,,,20,23,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,2.47,t/ha/a,1,2.47,,,,,,52,,,,,,,,Fig. 6 and 9,,,,
4977,2021-08-24,562,Zobaib,,Q1,RH,JJ,Pakistan,Hindu Kush-Himalayas,,PK-HKH-CRO,2011,2005,1,1,34.5,73,1723,10,1160,,,,Conservation ,Agriculture,,CRO,,,Deciduous,Managed,,,Silty clay,,,,,,1.59,,,,,,,,,,,,,20,12,,,Runoff plot,,,Runoff plot,100,Each rainfall event,,,3,t/ha/a,1,3,,,,,,51,,,,,,,,Fig. 6 and 9,,,,
4978,2021-08-27,563,Zema,,Q6,RH,JJ,Spain,Albacete,,ES-ALB-CK,2020,2017,1,1,38.06,-1.25,645,16,282,,,,None,Unburned,,ENF,,Querco cocciferae-Pino halepensis S. series,Evergreen,Unmanaged,,Inceptisols and Aridisols,Sandy loam,,,,,,,,,,,,,,,,,,,9,,,,Runoff plot,,,Runoff plot,9,,,,,kg/m2/?,,,,,,,,,,,,,,,,Figure 2,Morgan-Morgan-Finney model,,,
4979,2021-08-27,563,Zema,,Q6,RH,JJ,Spain,Albacete,,ES-ALB-BURN1,2020,2017,1,1,38.06,-1.25,645,16,282,,,,Fire,Burned and Mulched,,ENF,,Querco cocciferae-Pino halepensis S. series,Evergreen,Managed,,Inceptisols and Aridisols,Sandy loam,,,,,,,,,,,,,,,,,,,9,,,,Runoff plot,,,Runoff plot,9,,,,,kg/m2/?,,,,,,,,,,,,,,,,Figure 2,Morgan-Morgan-Finney model,,,
4980,2021-08-27,563,Zema,,Q6,RH,JJ,Spain,Albacete,,ES-ALB-BURN2,2020,2017,1,1,38.06,-1.25,645,16,282,,,,Fire,Burned and Non-mulched,,ENF,,Querco cocciferae-Pino halepensis S. series,Evergreen,Managed,,Inceptisols and Aridisols,Sandy loam,,,,,,,,,,,,,,,,,,,9,,,,Runoff plot,,,Runoff plot,9,,,,,kg/m2/?,,,,,,,,,,,,,,,,Figure 2,Morgan-Morgan-Finney model,,,
4981,2021-09-27,564,Elwell,,Q0,JJ,RH,Zimbabwe,Rhodesia,,ZW-RI-BSV,1976,,1,1,-18.89,30.45,,,,,,840,Bare,,,CRO,,,,,,,Sandy clay loam,,,,,,,,,,,,,,,,,,,,2.578310078,,,,,,,,,,,,,,127,,,,,,271,,,,,,,,Table 1,,,,
4982,2021-09-27,564,Elwell,,Q0,JJ,RH,Zimbabwe,Rhodesia,,ZW-RI-MG,1976,,1,1,-18.89,30.45,,,,,,840,Msquito-gauze coverage,,,CRO,,,,,,,Sandy clay loam,,,,,,,,,,,,,,,,,,,,2.578310078,,,,,,,,,,,,,,1,,,,,,21,,,,,,,,Table 1,,,,
4983,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F4,1978,1953,1,1,-17.83,31.05,,,,,,,Bare,F=4(soil erodibility),4,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,3,,,Runoff plot,,,Runoff plot,150,,,,,,,146,,,,,,,,,,,,,,Table II,,,,
4984,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F4,1978,1955,1,1,-17.83,31.05,,,,,,,Bare,F=4(soil erodibility),4,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,3,,,Runoff plot,,,Runoff plot,150,,,,,,,136,,,,,,,,,,,,,,Table II,,,,
4985,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F4,1978,1956,1,1,-17.83,31.05,,,,,,,Bare,F=4(soil erodibility),4,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.58,,,Runoff plot,,,Runoff plot,150,,,,,,,133,,,,,,,,,,,,,,Table II,,,,
4986,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F4,1978,1957,1,1,-17.83,31.05,,,,,,,Bare,F=4(soil erodibility),4,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.58,,,Runoff plot,,,Runoff plot,150,,,,,,,50,,,,,,,,,,,,,,Table II,,,,
4987,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F4,1978,1958,1,1,-17.83,31.05,,,,,,,Bare,F=4(soil erodibility),4,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.58,,,Runoff plot,,,Runoff plot,150,,,,,,,202,,,,,,,,,,,,,,Table II,,,,
4988,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F4,1978,1959,1,1,-17.83,31.05,,,,,,,Bare,F=4(soil erodibility),4,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.58,,,Runoff plot,,,Runoff plot,150,,,,,,,7,,,,,,,,,,,,,,Table II,,,,
4989,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F4,1978,1960,1,1,-17.83,31.05,,,,,,,Bare,F=4(soil erodibility),4,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.58,,,Runoff plot,,,Runoff plot,150,,,,,,,122,,,,,,,,,,,,,,Table II,,,,
4990,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F4,1978,1961,1,1,-17.83,31.05,,,,,,,Bare,F=4(soil erodibility),4,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.58,,,Runoff plot,,,Runoff plot,150,,,,,,,144,,,,,,,,,,,,,,Table II,,,,
4991,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F4,1978,1962,1,1,-17.83,31.05,,,,,,,Bare,F=4(soil erodibility),4,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.58,,,Runoff plot,,,Runoff plot,150,,,,,,,277,,,,,,,,,,,,,,Table II,,,,
4992,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F5,1978,1955,1,1,-17.83,31.05,,,,,,,Bare,F=5.5(soil erodibility),5.5,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.58,,,Runoff plot,,,Runoff plot,150,,,,,,,38,,,,,,,,,,,,,,Table II,,,,
4993,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F5,1978,1956,1,1,-17.83,31.05,,,,,,,Bare,F=5.5(soil erodibility),5.5,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.58,,,Runoff plot,,,Runoff plot,150,,,,,,,79,,,,,,,,,,,,,,Table II,,,,
4994,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F5,1978,1957,1,1,-17.83,31.05,,,,,,,Bare,F=5.5(soil erodibility),5.5,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.58,,,Runoff plot,,,Runoff plot,150,,,,,,,23,,,,,,,,,,,,,,Table II,,,,
4995,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F5,1978,1958,1,1,-17.83,31.05,,,,,,,Bare,F=5.5(soil erodibility),5.5,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.58,,,Runoff plot,,,Runoff plot,150,,,,,,,84,,,,,,,,,,,,,,Table II,,,,
4996,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F6,1978,1955,1,1,-17.83,31.05,,,,,,,Bare,F=6(soil erodibility),6,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.58,,,Runoff plot,,,Runoff plot,150,,,,,,,23,,,,,,,,,,,,,,Table II,,,,
4997,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F6,1978,1956,1,1,-17.83,31.05,,,,,,,Bare,F=6(soil erodibility),6,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.58,,,Runoff plot,,,Runoff plot,150,,,,,,,61,,,,,,,,,,,,,,Table II,,,,
4998,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F6,1978,1957,1,1,-17.83,31.05,,,,,,,Bare,F=6(soil erodibility),6,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.58,,,Runoff plot,,,Runoff plot,150,,,,,,,5,,,,,,,,,,,,,,Table II,,,,
4999,2021-10-15,565,Elwell,,Q0,RH,JJ,Zimbabwe,Salisbury,,ZW-SB-F6,1978,1958,1,1,-17.83,31.05,,,,,,,Bare,F=6(soil erodibility),6,CRO,,,,,,,,,,,,,,,,,,,,,,,,,,30,2.58,,,Runoff plot,,,Runoff plot,150,,,,,,,48,,,,,,,,,,,,,,Table II,,,,
5000,2021-09-27,566,Hill,,Q0,JJ,RH,Canada,Ontario,,CA-OT-ST1,1978,1974,2,1,,,,,,,,,,,,MIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,,,,,,,,,,,,,,,,,,,3.27,kg/ha/yr,NO2 and NO3,Table 1,,,,
5001,2021-09-27,566,Hill,,Q0,JJ,RH,Canada,Ontario,,CA-OT-ST2,1978,1974,2,1,,,,,,,,,,,,MIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,,,,,,,,,,,,,,,,,,,3.14,kg/ha/yr,NO2 and NO3,Table 1,,,,
5002,2021-09-27,566,Hill,,Q0,JJ,RH,Canada,Ontario,,CA-OT-ST3,1978,1974,2,1,,,,,,,,,,,,MIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,,,,,,,,,,,,,,,,,,,2.79,kg/ha/yr,NO2 and NO3,Table 1,,,,
5003,2021-09-27,566,Hill,,Q0,JJ,RH,Canada,Ontario,,CA-OT-ST4,1978,1974,2,1,,,,,,,,,,,,MIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,,,,,,,,,,,,,,,,,,,1.87,kg/ha/yr,NO2 and NO3,Table 1,,,,
5004,2021-09-27,566,Hill,,Q0,JJ,RH,Canada,Ontario,,CA-OT-ST6,1978,1974,2,1,,,,,,,,,,,,MIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,,,,,,,,,,,,,,,,,,,2.19,kg/ha/yr,NO2 and NO3,Table 1,,,,
5005,2021-09-27,566,Hill,,Q0,JJ,RH,Canada,Ontario,,CA-OT-ST7,1978,1974,2,1,,,,,,,,,,,,MIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,,,,,,,,,,,,,,,,,,,3.38,kg/ha/yr,NO2 and NO3,Table 1,,,,
5006,2021-09-27,566,Hill,,Q0,JJ,RH,Canada,Ontario,,CA-OT-ST8,1978,1974,2,1,,,,,,,,,,,,MIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,,,,,,,,,,,,,,,,,,,3.45,kg/ha/yr,NO2 and NO3,Table 1,,,,
5007,2021-09-27,566,Hill,,Q0,JJ,RH,Canada,Ontario,,CA-OT-ST9,1978,1974,2,1,,,,,,,,,,,,MIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,,,,,,,,,,,,,,,,,,,3.74,kg/ha/yr,NO2 and NO3,Table 1,,,,
5008,2021-09-27,566,Hill,,Q0,JJ,RH,Canada,Ontario,,CA-OT-ST10,1978,1974,2,1,,,,,,,,,,,,MIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,,,,,,,,,,,,,,,,,,,3.2,kg/ha/yr,NO2 and NO3,Table 1,,,,
5009,2021-09-27,566,Hill,,Q0,JJ,RH,Canada,Ontario,,CA-OT-ST11,1978,1974,2,1,,,,,,,,,,,,MIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,,,,,,,,,,,,,,,,,,,2.65,kg/ha/yr,NO2 and NO3,Table 1,,,,
5010,2021-09-27,566,Hill,,Q0,JJ,RH,Canada,Ontario,,CA-OT-ST13,1978,1974,2,1,,,,,,,,,,,,MIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,,,,,,,,,,,,,,,,,,,4.9,kg/ha/yr,NO2 and NO3,Table 1,,,,
5011,2021-09-27,566,Hill,,Q0,JJ,RH,Canada,Ontario,,CA-OT-ST14,1978,1974,2,1,,,,,,,,,,,,MIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,,,,,,,,,,,,,,,,,,,7.31,kg/ha/yr,NO2 and NO3,Table 1,,,,
5012,2021-09-27,566,Hill,,Q0,JJ,RH,Canada,Ontario,,CA-OT-ST15,1978,1974,2,1,,,,,,,,,,,,MIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,,,,,,,,,,,,,,,,,,,2.89,kg/ha/yr,NO2 and NO3,Table 1,,,,
5013,2021-09-27,566,Hill,,Q0,JJ,RH,Canada,Ontario,,CA-OT-ST16,1978,1974,2,1,,,,,,,,,,,,MIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gauging station,,,Catchment,,,,,,,,,,,,,,,,,,,2.19,kg/ha/yr,NO2 and NO3,Table 1,,,,
