"Sort_ID","Entry_date","Study_number","Author","Duplicate_record","Quality_flag","Contributor","Checker","Country","Region","Site_name","Site_ID","Paper_year","Study_midyear","YearsOfData","Annual_coverage","Latitude","Longitude","Elevation","MAT","MAP","MPET","Study_temp","Study_precip","Manipulation","Manipulation_level","Manipulation_age","IGBP.x","Ecosystem_age","Species","Leaf_habit","Ecosystem_state","LAI","Soil_family","Soil_texture","Soil_sand","Soil_silt","Soil_clay","Soil_rock","Soil_depth","Soil_BD","Soil_pH","Soil_SAR","Soil_SOC","Soil_C_stock","Soil_N","Soil_CN","Crust","Ksat","E","I30","EI30_R","K","L","Slope","Plant_cover_C","P","Meas_method","Field_scale","Field_area","Measure_time","Measure_interval","Replication","ER_annual_paper","ER_annual_units","Convertor","ER_annual","ER_Sedt_se","ER_Sedt_sd","ER_max","ER_maxday","Sediment_annual","Runoff_annual","Runoff_se","Runoff_sd","Runoff_max","Runoff_max_day","Leaching","Leaching_unit","Leaching_type","Data_source","Notes","Comments1","Comments2","Comment3","X","X.1","X.2","Tannual_del","Pannual_del","Latitude2","Longitude2","IGBP.y","Ecosystem","IGBP_group","barren_yn","ClimateTypes","MiddleClimate","Ecosystem2","MAT_Del","MAP_Del","IGBP","Soil_Group","Meas_method_group"
3765,"2021-08-17",342,"Correchel et al. 2006",NA,"","XD","JJ","Brazil","Campinas","","BR-CM-CS16",2006,1981,40,1,-22.13,-47,580,NA,1400,NA,NA,NA,"","","","CRO",NA,"","","",NA,"Typic Hapludox","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.729577951,NA,NA,"Caesium 137","Runoff plot",100,"",NA,NA,"","",NA,30,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 3","","","","",NA,NA,NA,20.9333333333333,1067.6,-22.25,-47.25,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",21.11,1285.07,"CRO","OTH","Caesium 137"
3766,"2021-08-17",342,"Correchel et al. 2006",NA,"","XD","JJ","Brazil","Campinas","","BR-CM-CK16",2006,1981,60,1,-22.13,-47,580,NA,1400,NA,NA,NA,"","","","CRO",NA,"","","",NA,"Typic Hapludox","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.729577951,NA,NA,"Runoff plot","Runoff plot",100,"",NA,NA,"","",NA,19,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 3","","","","",NA,NA,NA,20.9333333333333,1067.6,-22.25,-47.25,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",21.11,1285.07,"CRO","OTH","Runoff plot"
3767,"2021-08-17",342,"Correchel et al. 2006",NA,"","XD","JJ","Brazil","Campinas","","BR-CM-CS17",2006,1981,40,1,-22.13,-47,580,NA,1400,NA,NA,NA,"","","","CRO",NA,"","","",NA,"Typic Hapludox","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.729577951,NA,NA,"Caesium 137","Runoff plot",100,"",NA,NA,"","",NA,39,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 3","","","","",NA,NA,NA,20.9333333333333,1067.6,-22.25,-47.25,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",21.11,1285.07,"CRO","OTH","Caesium 137"
3768,"2021-08-17",342,"Correchel et al. 2006",NA,"","XD","JJ","Brazil","Campinas","","BR-CM-CK17",2006,1981,60,1,-22.13,-47,580,NA,1400,NA,NA,NA,"","","","CRO",NA,"","","",NA,"Typic Hapludox","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.729577951,NA,NA,"Runoff plot","Runoff plot",100,"",NA,NA,"","",NA,54,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 3","","","","",NA,NA,NA,20.9333333333333,1067.6,-22.25,-47.25,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",21.11,1285.07,"CRO","OTH","Runoff plot"
3769,"2021-08-17",342,"Correchel et al. 2006",NA,"","XD","JJ","Brazil","Campinas","","BR-CM-CS18",2006,1981,40,1,-22.13,-47,580,NA,1400,NA,NA,NA,"","","","CRO",NA,"","","",NA,"Typic Hapludox","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.729577951,NA,NA,"Caesium 137","Runoff plot",100,"",NA,NA,"","",NA,28,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 3","","","","",NA,NA,NA,20.9333333333333,1067.6,-22.25,-47.25,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",21.11,1285.07,"CRO","OTH","Caesium 137"
3770,"2021-08-17",342,"Correchel et al. 2006",NA,"","XD","JJ","Brazil","Campinas","","BR-CM-CK18",2006,1981,60,1,-22.13,-47,580,NA,1400,NA,NA,NA,"","","","CRO",NA,"","","",NA,"Typic Hapludox","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.729577951,NA,NA,"Runoff plot","Runoff plot",100,"",NA,NA,"","",NA,20,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 3","","","","",NA,NA,NA,20.9333333333333,1067.6,-22.25,-47.25,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",21.11,1285.07,"CRO","OTH","Runoff plot"
3771,"2021-08-17",342,"Correchel et al. 2006",NA,"","XD","JJ","Brazil","Campinas","","BR-CM-CS19",2006,1981,40,1,-22.13,-47,580,NA,1400,NA,NA,NA,"","","","CRO",NA,"","","",NA,"Typic Hapludox","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.729577951,NA,NA,"Caesium 137","Runoff plot",100,"",NA,NA,"","",NA,39,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 3","","","","",NA,NA,NA,20.9333333333333,1067.6,-22.25,-47.25,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",21.11,1285.07,"CRO","OTH","Caesium 137"
3772,"2021-08-17",342,"Correchel et al. 2006",NA,"","XD","JJ","Brazil","Campinas","","BR-CM-CK19",2006,1981,60,1,-22.13,-47,580,NA,1400,NA,NA,NA,"","","","CRO",NA,"","","",NA,"Typic Hapludox","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.729577951,NA,NA,"Runoff plot","Runoff plot",100,"",NA,NA,"","",NA,30,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 3","","","","",NA,NA,NA,20.9333333333333,1067.6,-22.25,-47.25,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",21.11,1285.07,"CRO","OTH","Runoff plot"
3773,"2021-08-17",342,"Correchel et al. 2006",NA,"","XD","JJ","Brazil","Campinas","","BR-CM-CS20",2006,1981,40,1,-22.13,-47,580,NA,1400,NA,NA,NA,"","","","CRO",NA,"","","",NA,"Typic Hapludox","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.729577951,NA,NA,"Caesium 137","Runoff plot",100,"",NA,NA,"","",NA,33,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 3","","","","",NA,NA,NA,20.9333333333333,1067.6,-22.25,-47.25,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",21.11,1285.07,"CRO","OTH","Caesium 137"
3774,"2021-08-17",342,"Correchel et al. 2006",NA,"","XD","JJ","Brazil","Campinas","","BR-CM-CK20",2006,1981,60,1,-22.13,-47,580,NA,1400,NA,NA,NA,"","","","CRO",NA,"","","",NA,"Typic Hapludox","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.729577951,NA,NA,"Runoff plot","Runoff plot",100,"",NA,NA,"","",NA,23,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 3","","","","",NA,NA,NA,20.9333333333333,1067.6,-22.25,-47.25,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",21.11,1285.07,"CRO","OTH","Runoff plot"
3775,"2021-08-17",342,"Correchel et al. 2006",NA,"","XD","JJ","Brazil","Campinas","","BR-CM-CS21",2006,1981,40,1,-22.13,-47,580,NA,1400,NA,NA,NA,"","","","CRO",NA,"","","",NA,"Typic Hapludox","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.729577951,NA,NA,"Caesium 137","Runoff plot",100,"",NA,NA,"","",NA,25,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 3","","","","",NA,NA,NA,20.9333333333333,1067.6,-22.25,-47.25,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",21.11,1285.07,"CRO","OTH","Caesium 137"
3776,"2021-08-17",342,"Correchel et al. 2006",NA,"","XD","JJ","Brazil","Campinas","","BR-CM-CK21",2006,1981,60,1,-22.13,-47,580,NA,1400,NA,NA,NA,"","","","CRO",NA,"","","",NA,"Typic Hapludox","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.729577951,NA,NA,"Runoff plot","Runoff plot",100,"",NA,NA,"","",NA,13,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 3","","","","",NA,NA,NA,20.9333333333333,1067.6,-22.25,-47.25,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",21.11,1285.07,"CRO","OTH","Runoff plot"
3777,"2021-08-17",342,"Correchel et al. 2006",NA,"","XD","JJ","Brazil","Campinas","","BR-CM-CS22",2006,1981,40,1,-22.13,-47,580,NA,1400,NA,NA,NA,"","","","CRO",NA,"","","",NA,"Typic Hapludox","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.729577951,NA,NA,"Caesium 137","Runoff plot",100,"",NA,NA,"","",NA,31,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 3","","","","",NA,NA,NA,20.9333333333333,1067.6,-22.25,-47.25,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",21.11,1285.07,"CRO","OTH","Caesium 137"
3778,"2021-08-17",343,"Fang et al., 2006",NA,"","XD","JJ","China","Jilin","Songhuajiang","CN-JL-NA1",2006,1994,1,1,44.679,125.814,7,4.4,528.4,NA,NA,NA,"","","","CRO",NA,"Corn","Deciduous","Managed",NA,"Typic Hapludoll","",NA,NA,NA,NA,"",1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,2.601786107,NA,NA,"Caesium 137","Catchment",1000,"",NA,3,"","",NA,10.31,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","SI of study 259","","","","",NA,NA,NA,5.40833333333333,666.1,44.75,125.75,"CRO","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",4.71,517.65,"CRO","OTH","Caesium 137"
3779,"2021-08-17",343,"Fang et al., 2006",NA,"","XD","JJ","China","Jilin","Songhuajiang","CN-JL-NA2",2006,1994,1,1,44.679,125.814,7,4.4,528.4,NA,NA,NA,"","","","CRO",NA,"Corn","Deciduous","Managed",NA,"Typic Hapludoll","",NA,NA,NA,NA,"",1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,2.601786107,NA,NA,"Caesium 137","Catchment",1000,"",NA,3,"","",NA,17.06,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","SI of study 259","","","","",NA,NA,NA,5.40833333333333,666.1,44.75,125.75,"CRO","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",4.71,517.65,"CRO","OTH","Caesium 137"
3780,"2021-08-17",343,"Fang et al., 2006",NA,"","XD","JJ","China","Jilin","Songhuajiang","CN-JL-NA3",2006,1994,1,1,44.679,125.814,7,4.4,528.4,NA,NA,NA,"","","","CRO",NA,"Corn","Deciduous","Managed",NA,"Typic Hapludoll","",NA,NA,NA,NA,"",1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,2.601786107,NA,NA,"Caesium 137","Catchment",1000,"",NA,3,"","",NA,10.82,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","SI of study 259","","","","",NA,NA,NA,5.40833333333333,666.1,44.75,125.75,"CRO","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",4.71,517.65,"CRO","OTH","Caesium 137"
3781,"2021-08-17",343,"Fang et al., 2006",NA,"","XD","JJ","China","Jilin","Songhuajiang","CN-JL-NA4",2006,1994,1,1,44.679,125.814,7,4.4,528.4,NA,NA,NA,"","","","CRO",NA,"Corn","Deciduous","Managed",NA,"Typic Hapludoll","",NA,NA,NA,NA,"",1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,3.50435999,NA,NA,"Caesium 137","Catchment",1000,"",NA,3,"","",NA,26.43,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","SI of study 259","","","","",NA,NA,NA,5.40833333333333,666.1,44.75,125.75,"CRO","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",4.71,517.65,"CRO","OTH","Caesium 137"
3782,"2021-08-17",343,"Fang et al., 2006",NA,"","XD","JJ","China","Jilin","Songhuajiang","CN-JL-NA5",2006,1994,1,1,44.679,125.814,7,4.4,528.4,NA,NA,NA,"","","","CRO",NA,"Corn","Deciduous","Managed",NA,"Typic Hapludoll","",NA,NA,NA,NA,"",1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,3.50435999,NA,NA,"Caesium 137","Catchment",1000,"",NA,3,"","",NA,56.59,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","SI of study 259","","","","",NA,NA,NA,5.40833333333333,666.1,44.75,125.75,"CRO","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",4.71,517.65,"CRO","OTH","Caesium 137"
3783,"2021-08-17",343,"Fang et al., 2006",NA,"","XD","JJ","China","Jilin","Songhuajiang","CN-JL-NA6",2006,1994,1,1,44.679,125.814,7,4.4,528.4,NA,NA,NA,"","","","CRO",NA,"Corn","Deciduous","Managed",NA,"Typic Hapludoll","",NA,NA,NA,NA,"",1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,3.50435999,NA,NA,"Caesium 137","Catchment",1000,"",NA,3,"","",NA,37.63,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","SI of study 259","","","","",NA,NA,NA,5.40833333333333,666.1,44.75,125.75,"CRO","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",4.71,517.65,"CRO","OTH","Caesium 137"
3784,"2021-08-17",343,"Fang et al., 2006",NA,"","XD","JJ","China","Jilin","Songhuajiang","CN-JL-NA7",2006,1994,1,1,44.679,125.814,7,4.4,528.4,NA,NA,NA,"","","","CRO",NA,"Corn","Deciduous","Managed",NA,"Typic Hapludoll","",NA,NA,NA,NA,"",1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,2.201081828,NA,NA,"Caesium 137","Catchment",1000,"",NA,3,"","",NA,19.83,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","SI of study 259","","","","",NA,NA,NA,5.40833333333333,666.1,44.75,125.75,"CRO","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",4.71,517.65,"CRO","OTH","Caesium 137"
3785,"2021-08-17",343,"Fang et al., 2006",NA,"","XD","JJ","China","Jilin","Songhuajiang","CN-JL-NA8",2006,1994,1,1,44.679,125.814,7,4.4,528.4,NA,NA,NA,"","","","CRO",NA,"Corn","Deciduous","Managed",NA,"Typic Hapludoll","",NA,NA,NA,NA,"",1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,2.201081828,NA,NA,"Caesium 137","Catchment",1000,"",NA,3,"","",NA,37.19,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","SI of study 259","","","","",NA,NA,NA,5.40833333333333,666.1,44.75,125.75,"CRO","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",4.71,517.65,"CRO","OTH","Caesium 137"
3786,"2021-08-17",343,"Fang et al., 2006",NA,"","XD","JJ","China","Jilin","Songhuajiang","CN-JL-NA9",2006,1994,1,1,44.679,125.814,7,4.4,528.4,NA,NA,NA,"","","","CRO",NA,"Corn","Deciduous","Managed",NA,"Typic Hapludoll","",NA,NA,NA,NA,"",1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,2.201081828,NA,NA,"Caesium 137","Catchment",1000,"",NA,3,"","",NA,23.48,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","SI of study 259","","","","",NA,NA,NA,5.40833333333333,666.1,44.75,125.75,"CRO","Agriculture","CRO",0,"Dwa","Dsw","Agriculture",4.71,517.65,"CRO","OTH","Caesium 137"
3787,"2021-08-17",344,"Hassouni and Bouhlassa, 2006",NA,"","XD","JJ","Morocco","Nakhla catchment","","MA-NCNA1",2006,1994,1,1,35.4,-5.33,NA,18,750,NA,NA,NA,"","","","MIX",NA,"Wheat, maize, bean, barley","","",NA,"Regosol","Clay loam",NA,NA,NA,NA,"",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,9.568395179,NA,NA,"Caesium 137","Runoff plot",100,"",NA,NA,"","",NA,13.8,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 4","","","","",NA,NA,NA,19.225,566.9,35.25,-5.25,"WSA","Savanna","GRA",0,"Csa","Cs","Savanna",19.01,747.63,"MIX","CL","Caesium 137"
3788,"2021-08-17",344,"Hassouni and Bouhlassa, 2006",NA,"","XD","JJ","Morocco","Nakhla catchment","","MA-NCNA2",2006,1994,1,1,35.4,-5.33,NA,18,750,NA,NA,NA,"","","","MIX",NA,"Wheat, maize, bean, barley","","",NA,"Regosol","Clay loam",NA,NA,NA,NA,"",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,9.568395179,NA,NA,"Caesium 137","Runoff plot",100,"",NA,NA,"","",NA,24.4,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 4","","","","",NA,NA,NA,19.225,566.9,35.25,-5.25,"WSA","Savanna","GRA",0,"Csa","Cs","Savanna",19.01,747.63,"MIX","CL","Caesium 137"
3789,"2021-08-17",344,"Hassouni and Bouhlassa, 2006",NA,"","XD","JJ","Morocco","Nakhla catchment","","MA-NCNA3",2006,1994,1,1,35.4,-5.33,NA,18,750,NA,NA,NA,"","","","MIX",NA,"Wheat, maize, bean, barley","","",NA,"Regosol","Clay loam",NA,NA,NA,NA,"",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,9.568395179,NA,NA,"Caesium 137","Runoff plot",100,"",NA,NA,"","",NA,19.5,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 4","","","","",NA,NA,NA,19.225,566.9,35.25,-5.25,"WSA","Savanna","GRA",0,"Csa","Cs","Savanna",19.01,747.63,"MIX","CL","Caesium 137"
3790,"2021-08-17",344,"Hassouni and Bouhlassa, 2006",NA,"","XD","JJ","Morocco","Nakhla catchment","","MA-NCNA4",2006,1994,1,1,35.4,-5.33,NA,18,750,NA,NA,NA,"","","","MIX",NA,"Wheat, maize, bean, barley","","",NA,"Regosol","Clay loam",NA,NA,NA,NA,"",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,9.682986738,NA,NA,"Caesium 137","Runoff plot",100,"",NA,NA,"","",NA,6.9,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 4","","","","",NA,NA,NA,19.225,566.9,35.25,-5.25,"WSA","Savanna","GRA",0,"Csa","Cs","Savanna",19.01,747.63,"MIX","CL","Caesium 137"
3791,"2021-08-17",344,"Hassouni and Bouhlassa, 2006",NA,"","XD","JJ","Morocco","Nakhla catchment","","MA-NCNA5",2006,1994,1,1,35.4,-5.33,NA,18,750,NA,NA,NA,"","","","MIX",NA,"Wheat, maize, bean, barley","","",NA,"Regosol","Clay loam",NA,NA,NA,NA,"",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,9.682986738,NA,NA,"Caesium 137","Runoff plot",100,"",NA,NA,"","",NA,10.6,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 4","","","","",NA,NA,NA,19.225,566.9,35.25,-5.25,"WSA","Savanna","GRA",0,"Csa","Cs","Savanna",19.01,747.63,"MIX","CL","Caesium 137"
3792,"2021-08-17",344,"Hassouni and Bouhlassa, 2006",NA,"","XD","JJ","Morocco","Nakhla catchment","","MA-NCNA6",2006,1994,1,1,35.4,-5.33,NA,18,750,NA,NA,NA,"","","","MIX",NA,"Wheat, maize, bean, barley","","",NA,"Regosol","Clay loam",NA,NA,NA,NA,"",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,9.682986738,NA,NA,"Caesium 137","Runoff plot",100,"",NA,NA,"","",NA,8.3,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 4","","","","",NA,NA,NA,19.225,566.9,35.25,-5.25,"WSA","Savanna","GRA",0,"Csa","Cs","Savanna",19.01,747.63,"MIX","CL","Caesium 137"
3793,"2021-08-17",345,"Haciyakupoglu et al., 2005",NA,"","XD","JJ","Turkey","Pamuktepe","","TR-PAM-NA",2005,1989,40,1,41.298,35.432,NA,13.7,637,NA,NA,NA,"","","","CRO",NA,"","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caesium 137","Catchment",NA,"",NA,26,"","",NA,5.4,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Table 1","","","","",NA,NA,NA,14.4583333333333,527.3,41.25,35.25,"CRO","Agriculture","CRO",0,"Cfb","Cf","Agriculture",14.48,498.07,"CRO","OTH","Caesium 137"
3794,"2021-08-17",346,"Van Oost et al., 2005",NA,"","XD","JJ","Belgium","Leefdaal","","BE-LEF-NA",2005,1997,1,1,50.97,4.583,NA,NA,750,NA,NA,NA,"","","","CRO",NA,"","","",NA,"Luvisols, Cambisols and Regosols","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,"Caesium 137","Catchment",36000,"",NA,NA,"","",NA,13,NA,NA,NA,"",2.4,NA,NA,NA,NA,"",NA,"","","Table 1","","","","",NA,NA,NA,10.5333333333333,757,50.75,4.75,"CRO","Agriculture","CRO",0,"Cfb","Cf","Agriculture",9.89,728.09,"CRO","OTH","Caesium 137"
3795,"2021-08-17",347,"Panda et al., 2005",NA,"","XD","JJ","India","Kuniguda watershed","","IN-KW-NA",2005,1993,1,1,18.102,82.018,NA,NA,1654.44,NA,NA,NA,"","","","MIX",NA,"","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Model","Catchment",1.8e+08,"",NA,NA,"","",NA,10.8,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","SI of study 259","","","","",NA,NA,NA,23.6083333333333,1326.2,18.25,82.25,"WSA","Savanna","GRA",0,"Aw","A","Savanna",23.65,1432.43,"MIX","OTH","Model"
3796,"2021-08-17",348,"Fornes et al., 2005",NA,"","XD","JJ","USA","Iowa","Treynor","US-IW-YR1",2005,1964,21,1,31.512,-83.827,NA,NA,NA,NA,NA,NA,"","","","CRO",NA,"","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.583662361,NA,NA,"Caesium 137","Catchment",60300,"",NA,NA,"","",NA,101,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Abstract","","","","",NA,NA,NA,18.1666666666667,1665,31.75,-83.75,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",18.54,1210.87,"CRO","OTH","Caesium 137"
3797,"2021-08-17",348,"Fornes et al., 2005",NA,"","XD","JJ","USA","Iowa","Treynor","US-IW-YR2",2005,1975,45,1,31.512,-83.827,NA,NA,NA,NA,NA,NA,"","","","CRO",NA,"","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.583662361,NA,NA,"Caesium 137","Catchment",60300,"",NA,NA,"","",NA,34,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","Abstract","","","","",NA,NA,NA,18.575,1406.6,31.75,-83.75,"CVM","Agriculture","CRO",0,"Cfa","Cf","Agriculture",18.54,1210.87,"CRO","OTH","Caesium 137"
3798,"2021-08-17",349,"Ritchie et al. 2005",NA,"","XD","JJ","USA","Arizona","Lucky Hills 5","US-EEUU-LHIL",2005,1993,1,1,31.079,-110,1370,17,356,NA,NA,NA,"","","","CSH",NA,"Acacia constricta Benth, Tarbush Flourensia cernua DC, and Creosote Larrea divaricata Cav.","","",NA,"Ustochreptic Calciorthids","Sandy Loam",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caesium 137","Catchment",NA,"",NA,NA,"","",NA,9.8,NA,NA,NA,"",2.8,NA,NA,NA,NA,"",NA,"","","Abstract","","","","",NA,NA,NA,16.825,382.2,31.25,-110.25,"OSH","Shrubland","SH",0,"BSk","B","Shrubland",16.67,374.6,"CSH","SL","Caesium 137"
3799,"2021-08-17",350,"Ingelmo et al. 1998",NA,"","XD","JJ","Spain","","","ES-NA-NA1",1998,1986,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,"","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Runoff plot","Runoff plot",15,"",NA,NA,"","",NA,1.5,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","SI of study 259","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTH","OTH","Runoff plot"
3800,"2021-08-17",350,"Ingelmo et al. 1998",NA,"","XD","JJ","Spain","","","ES-NA-NA2",1998,1986,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,"","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Runoff plot","Runoff plot",15,"",NA,NA,"","",NA,2.3,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","SI of study 259","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTH","OTH","Runoff plot"
3801,"2021-08-17",350,"Ingelmo et al. 1998",NA,"","XD","JJ","Spain","","","ES-NA-NA3",1998,1986,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,"","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Runoff plot","Runoff plot",15,"",NA,NA,"","",NA,0.2,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"","","SI of study 259","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTH","OTH","Runoff plot"
